7840925184.000000	7887787520.000000	8031467008.000000	8278530560.000000	8643727360.000000	9150874624.000000	9825323008.000000	10724459520.000000	11918653440.000000	13523427328.000000	15718242304.000000	18809327616.000000	23337635840.000000	30339741696.000000	42025918464.000000	63830339584.000000	112410910720.000000	262101565440.000000	1316586520576.000000	14668692193280.000000	480298074112.000000	140032278528.000000	64169328640.000000	36050706432.000000	22760448000.000000	15505995776.000000	11147049984.000000	8340896768.000000	6438457344.000000	5093987840.000000	4115970560.000000	3382198016.000000	2819898880.000000	2381553152.000000	2033042560.000000	1752501248.000000	1524048128.000000	1335270144.000000	1178214272.000000	1046377472.000000	934324736.000000	838937728.000000	756954752.000000	686074816.000000	624434880.000000	570530560.000000	523198368.000000	481486112.000000	444473632.000000	411530176.000000	382187584.000000	355825856.000000	332142752.000000	310667744.000000	291456032.000000	273971424.000000	258310432.000000	243252512.000000	230084736.000000	217981008.000000	206660704.000000	196504496.000000	187070160.000000	178352112.000000	170289872.000000	162827376.000000	155937392.000000	149349696.000000	143413728.000000	137836832.000000	132913424.000000	127781064.000000	123223184.000000	118922536.000000	115023344.000000	111255616.000000	107731344.000000	104438112.000000	101317136.000000	98386288.000000	95631464.000000	93018976.000000	90563784.000000	88238816.000000	86053456.000000	83980544.000000	82018752.000000	80066960.000000	78417392.000000	76752368.000000	75170448.000000	73699968.000000	72282448.000000	70945352.000000	69610864.000000	68463840.000000	67337824.000000	66359072.000000	65153856.000000	64215256.000000	63312932.000000	62381096.000000	61589928.000000	60810888.000000	60004888.000000	59389816.000000	58712208.000000	58002144.000000	57719448.000000	57070124.000000	56545964.000000	55973368.000000	55599580.000000	55184216.000000	54786772.000000	54457140.000000	54125616.000000	53820704.000000	53598608.000000	53324880.000000	53099940.000000	52820104.000000	52785496.000000	52636908.000000	52526072.000000	52418340.000000	52365632.000000	52328848.000000	
1887120512.000000	1916732416.000000	2008099840.000000	2165841152.000000	2401548288.000000	2731858432.000000	3182612480.000000	3792480256.000000	4621042176.000000	5760389120.000000	7363492864.000000	9686863872.000000	13198336000.000000	18802487296.000000	28479225856.000000	47179124736.000000	90364674048.000000	228533272576.000000	1241571917824.000000	14918319341568.000000	525324451840.000000	164264673280.000000	80522551296.000000	48258244608.000000	32425025536.000000	23452622848.000000	17860210688.000000	14124311552.000000	11498981376.000000	9580380160.000000	8128106496.000000	7003555840.000000	6112526336.000000	5392776704.000000	4802893824.000000	4312371200.000000	3900640000.000000	3549042944.000000	3247824384.000000	2987189248.000000	2759825920.000000	2560302080.000000	2384062464.000000	2227534848.000000	2087787520.000000	1962478592.000000	1849592704.000000	1747448832.000000	1654800000.000000	1570517760.000000	1493058816.000000	1422520832.000000	1357605888.000000	1298177280.000000	1242661632.000000	1191537920.000000	1143994880.000000	1100273408.000000	1059244416.000000	1021077376.000000	984866304.000000	951741440.000000	920468480.000000	891109248.000000	863536832.000000	837605888.000000	813278080.000000	789819264.000000	768226816.000000	747711424.000000	727869184.000000	709887104.000000	692487040.000000	676070848.000000	660186880.000000	645369984.000000	631272704.000000	617627264.000000	604998784.000000	592854400.000000	581283328.000000	570266560.000000	559759744.000000	549765440.000000	540216064.000000	531109888.000000	522426720.000000	514300800.000000	506212832.000000	498660768.000000	491410464.000000	484664960.000000	478064000.000000	471784288.000000	465943872.000000	460132448.000000	454677408.000000	449346240.000000	444689344.000000	439965088.000000	435565056.000000	430786784.000000	427001600.000000	423183776.000000	419565728.000000	416055680.000000	412736704.000000	409394432.000000	407277824.000000	404257920.000000	401607776.000000	399274656.000000	396914944.000000	394818208.000000	393030016.000000	390847840.000000	389257472.000000	387769216.000000	386231520.000000	385086144.000000	383994016.000000	383131200.000000	382133664.000000	381439680.000000	380880160.000000	380365760.000000	380072768.000000	379883296.000000	
5754284544.000000	5795062784.000000	5920721920.000000	6136313856.000000	6456040448.000000	6899988992.000000	7497655808.000000	8295404544.000000	9361849344.000000	10802118656.000000	12790059008.000000	15612170240.000000	19785308160.000000	26296659968.000000	37278822400.000000	57997447168.000000	104682225664.000000	250335494144.000000	1290294001664.000000	14756184326144.000000	496079699968.000000	148526137344.000000	69905137664.000000	40328257536.000000	26147223552.000000	18290667520.000000	13500067840.000000	10367850496.000000	8212046848.000000	6668448768.000000	5522095616.000000	4651390976.000000	3973979648.000000	3436771072.000000	3003730944.000000	2649594112.000000	2357127936.000000	2111150336.000000	1903588864.000000	1726821248.000000	1574000384.000000	1442166656.000000	1327164800.000000	1226270848.000000	1137259904.000000	1058292992.000000	988137728.000000	925131200.000000	868614528.000000	817628032.000000	771576512.000000	729676608.000000	691530624.000000	656956800.000000	624861440.000000	595602048.000000	568957632.000000	543471296.000000	520600960.000000	499354720.000000	479482944.000000	461176768.000000	444083136.000000	428113504.000000	413213696.000000	399256320.000000	386157120.000000	373998976.000000	362443456.000000	351609248.000000	341054912.000000	331776512.000000	322703968.000000	314056768.000000	306180640.000000	298486272.000000	291240000.000000	284342176.000000	277867392.000000	271705056.000000	265867872.000000	260295904.000000	255021952.000000	250001968.000000	245237504.000000	240705008.000000	236395168.000000	232547760.000000	228358800.000000	224646560.000000	221137024.000000	217670864.000000	214481312.000000	211422400.000000	208534080.000000	205749600.000000	203126848.000000	200799920.000000	198059040.000000	195828384.000000	193645952.000000	191772464.000000	189728592.000000	187861808.000000	185945056.000000	184498320.000000	182945024.000000	181612304.000000	179713376.000000	178564832.000000	177356224.000000	176220800.000000	175125408.000000	174100288.000000	173023504.000000	172451232.000000	171592768.000000	170839584.000000	170249312.000000	169601616.000000	169057552.000000	168490480.000000	168226176.000000	167870672.000000	167579184.000000	167401248.000000	167233872.000000	167138960.000000	
4303884800.000000	4340515840.000000	4453010944.000000	4647060992.000000	4935393792.000000	5338361856.000000	5878765568.000000	6606075904.000000	7582851072.000000	8911863808.000000	10754890752.000000	13389849600.000000	17312874496.000000	23485403136.000000	33977653248.000000	53936041984.000000	99315318784.000000	242160369664.000000	1272023482368.000000	14816984956928.000000	507046232064.000000	154427310080.000000	73880223744.000000	43303796736.000000	28502401024.000000	20227534848.000000	15134536704.000000	11776524288.000000	9444680704.000000	7757195264.000000	6499410432.000000	5533427200.000000	4775549952.000000	4170755584.000000	3678648832.000000	3273332736.000000	2935913728.000000	2650428928.000000	2407711744.000000	2199225088.000000	2018879744.000000	1861591040.000000	1723602176.000000	1601831936.000000	1493786624.000000	1397486592.000000	1311051776.000000	1233538304.000000	1163434752.000000	1099809792.000000	1042417792.000000	989646336.000000	941432768.000000	897319488.000000	856609408.000000	819165568.000000	784765312.000000	752275008.000000	722630080.000000	695062400.000000	668939648.000000	645152768.000000	622736960.000000	601764544.000000	582083840.000000	563622336.000000	546236352.000000	530098112.000000	514675904.000000	500182976.000000	486657152.000000	473609792.000000	461391264.000000	449737952.000000	439057120.000000	428644224.000000	418826560.000000	409309056.000000	400574656.000000	392170944.000000	384166848.000000	376574432.000000	369334400.000000	362460992.000000	355889376.000000	349636160.000000	343676800.000000	337705984.000000	332621504.000000	327465344.000000	322591072.000000	317779488.000000	313340544.000000	309077728.000000	305141888.000000	301172160.000000	297473920.000000	293909408.000000	290656576.000000	287469344.000000	284471776.000000	281382304.000000	278761984.000000	276196096.000000	274028032.000000	271360064.000000	269210048.000000	267321152.000000	264746576.000000	263115616.000000	261399024.000000	259886016.000000	258278720.000000	256854688.000000	255493616.000000	254375712.000000	253236768.000000	252227776.000000	251156080.000000	250408048.000000	249683280.000000	249223312.000000	248379920.000000	247926992.000000	247535040.000000	247269744.000000	247040448.000000	246909936.000000	
3213529344.000000	3246955264.000000	3350180096.000000	3527679232.000000	3792092928.000000	4159671552.000000	4662943232.000000	5337038848.000000	6246685696.000000	7490861056.000000	9225434112.000000	11719925760.000000	15453609984.000000	21373347840.000000	31498096640.000000	50892324864.000000	95273951232.000000	236010487808.000000	1258282024960.000000	14862713356288.000000	515294986240.000000	158867652608.000000	76885721088.000000	45537804288.000000	30272038912.000000	21683484672.000000	16362230784.000000	12835093504.000000	10371089408.000000	8577311232.000000	7234120192.000000	6196683776.000000	5379133440.000000	4721551872.000000	4185615616.000000	3741917440.000000	3371030016.000000	3055762432.000000	2786724864.000000	2555198720.000000	2352854272.000000	2176633088.000000	2021426048.000000	1883991808.000000	1761652096.000000	1652189312.000000	1553939328.000000	1465341696.000000	1385085696.000000	1312224256.000000	1245542272.000000	1184820864.000000	1129107328.000000	1077999616.000000	1030692864.000000	987082816.000000	946792000.000000	909164480.000000	874377152.000000	841967040.000000	811732864.000000	783469952.000000	757045120.000000	732266560.000000	709020800.000000	687173952.000000	666594944.000000	647366784.000000	629076416.000000	611846976.000000	595840896.000000	580218752.000000	565671424.000000	551965056.000000	538710720.000000	526361728.000000	514617984.000000	503296384.000000	492775744.000000	482683456.000000	473088448.000000	463922592.000000	455214368.000000	446921184.000000	439004352.000000	431464064.000000	424269504.000000	416960672.000000	410912448.000000	404658432.000000	398656000.000000	393112768.000000	387656544.000000	382468608.000000	377726688.000000	372901792.000000	368442528.000000	364427328.000000	359883328.000000	356064000.000000	352314848.000000	349280032.000000	345711328.000000	342528576.000000	339809728.000000	336571648.000000	333858592.000000	331132192.000000	329329984.000000	326863424.000000	324685312.000000	322852576.000000	320819360.000000	319056960.000000	317321024.000000	316069472.000000	314643936.000000	313364608.000000	312308416.000000	311227040.000000	310311424.000000	309573440.000000	308780448.000000	308203104.000000	307729600.000000	307344800.000000	307092000.000000	306932896.000000	
6751415808.000000	6795193344.000000	6928691712.000000	7159652352.000000	7501057536.000000	7973058048.000000	8610208768.000000	9456269312.000000	10583902208.000000	12102097920.000000	14189127680.000000	17139865600.000000	21478633472.000000	28227887104.000000	39546286080.000000	60781158400.000000	108377579520.000000	255959072768.000000	1302859218944.000000	14714375503872.000000	488537686016.000000	144466477056.000000	67159154688.000000	38285602816.000000	24529727488.000000	16961330176.000000	12374465536.000000	9399067648.000000	7364493824.000000	5917028864.000000	4850178048.000000	4044969984.000000	3422766080.000000	2932356608.000000	2539842560.000000	2220955136.000000	1958560256.000000	1740282112.000000	1556843520.000000	1401190272.000000	1268483328.000000	1153981312.000000	1054740096.000000	968186112.000000	892259712.000000	825352448.000000	766018560.000000	713173120.000000	666005056.000000	623768704.000000	585335552.000000	550995456.000000	519797632.000000	491162656.000000	465506048.000000	441893824.000000	420530656.000000	399981792.000000	381763680.000000	364902176.000000	349047840.000000	334687296.000000	321247072.000000	308755456.000000	297114400.000000	286259776.000000	276115520.000000	266668624.000000	257780160.000000	249454016.000000	241726512.000000	234300928.000000	227387024.000000	220834688.000000	214819808.000000	209013440.000000	203558752.000000	198290992.000000	193477728.000000	188864896.000000	184483616.000000	180355136.000000	176423456.000000	172706320.000000	169160784.000000	165804048.000000	162618688.000000	159859264.000000	156680944.000000	153944144.000000	151318960.000000	148902960.000000	146531424.000000	144293152.000000	142111056.000000	140119200.000000	138194896.000000	136375072.000000	134607632.000000	132955120.000000	131367256.000000	129953488.000000	128493376.000000	127139536.000000	125741936.000000	124679984.000000	123512472.000000	122323480.000000	121683192.000000	120610256.000000	119692840.000000	118698224.000000	118036504.000000	117296592.000000	116505296.000000	116133648.000000	115513536.000000	114992808.000000	114414816.000000	114049760.000000	113681432.000000	113436344.000000	113024752.000000	112794400.000000	112595792.000000	112456960.000000	112341352.000000	112275312.000000	
1068113152.000000	1095375104.000000	1179386112.000000	1324959232.000000	1542892544.000000	1849712128.000000	2268619264.000000	2838753792.000000	3616971264.000000	4692511232.000000	6214149120.000000	8431924224.000000	11802370048.000000	17215307776.000000	26615543808.000000	44888559616.000000	87331438592.000000	223914934272.000000	1231251177472.000000	14952665448448.000000	531519504384.000000	167598817280.000000	82773549056.000000	49937612800.000000	33754748928.000000	24546355200.000000	18782947328.000000	14919696384.000000	12194998272.000000	10197531648.000000	8679936000.000000	7501551104.000000	6564849152.000000	5807550976.000000	5184186880.000000	4664785920.000000	4226855680.000000	3853575424.000000	3532633856.000000	3254843392.000000	3010693632.000000	2796975104.000000	2607802368.000000	2439499264.000000	2289009152.000000	2153787392.000000	2031913984.000000	1921526016.000000	1821176064.000000	1729583232.000000	1646240768.000000	1569393536.000000	1498796800.000000	1433250816.000000	1373440128.000000	1317685632.000000	1265626624.000000	1218213504.000000	1173271040.000000	1131402240.000000	1092461056.000000	1055756288.000000	1021443584.000000	989240960.000000	958944064.000000	930464512.000000	903717888.000000	877985792.000000	854215872.000000	831632960.000000	810232576.000000	790012608.000000	770840832.000000	752771584.000000	735199424.000000	718870016.000000	703319360.000000	688258432.000000	674319232.000000	660907904.000000	648135936.000000	635946944.000000	624341120.000000	613277504.000000	602723584.000000	592657088.000000	583061504.000000	574454848.000000	565096640.000000	556761216.000000	548832384.000000	541112768.000000	533879872.000000	526948480.000000	520378432.000000	514050496.000000	508055680.000000	502583040.000000	496609120.000000	491451296.000000	486419392.000000	482216672.000000	477467392.000000	473178496.000000	469203008.000000	465281408.000000	461688832.000000	458437216.000000	454624928.000000	451779872.000000	448952384.000000	445989984.000000	443744096.000000	441428768.000000	439379584.000000	437109504.000000	435311648.000000	433620288.000000	432170304.000000	430745184.000000	429525952.000000	428686432.000000	427398336.000000	426641888.000000	426019328.000000	425460960.000000	425136288.000000	424924448.000000	
8411824640.000000	8460481024.000000	8607971328.000000	8864106496.000000	9241554944.000000	9761019904.000000	10462905344.000000	11389444096.000000	12618777600.000000	14267493376.000000	16519230464.000000	19683889152.000000	24312705024.000000	31446202368.000000	43325300736.000000	65429213184.000000	114522791936.000000	265318744064.000000	1323776606208.000000	14644766834688.000000	475982331904.000000	137709944832.000000	62605275136.000000	34879561728.000000	21833418752.000000	14743380992.000000	10504373248.000000	7786690560.000000	5953478144.000000	4665118208.000000	3731446784.000000	3035217152.000000	2504867328.000000	2092436608.000000	1767361280.000000	1507063808.000000	1295620096.000000	1122869888.000000	979627840.000000	859774656.000000	759429440.000000	673939584.000000	600973440.000000	538298432.000000	484148576.000000	437144864.000000	396039520.000000	360085472.000000	328401664.000000	300341984.000000	275724352.000000	253563648.000000	233814480.000000	216113904.000000	200257616.000000	185979296.000000	173281088.000000	161141984.000000	150606928.000000	140974976.000000	132149896.000000	124132608.000000	116774472.000000	110027408.000000	103841680.000000	98145560.000000	92912224.000000	87997856.000000	83543968.000000	79404584.000000	75387152.000000	71989408.000000	68682920.000000	65634184.000000	62686432.000000	60028340.000000	57538064.000000	55162104.000000	53006180.000000	50965460.000000	49047260.000000	47258832.000000	45573072.000000	43995768.000000	42507156.000000	41108816.000000	39790924.000000	38411136.000000	37400532.000000	36299596.000000	35262596.000000	34290496.000000	33370048.000000	32506740.000000	31634390.000000	30900306.000000	30174456.000000	29501286.000000	28820864.000000	28207162.000000	27607622.000000	27188706.000000	26608438.000000	26114946.000000	25612266.000000	25241888.000000	24844296.000000	24513480.000000	24001404.000000	23720470.000000	23419694.000000	23182156.000000	22870812.000000	22616786.000000	22356900.000000	22207964.000000	22001686.000000	21826708.000000	21620068.000000	21502088.000000	21375348.000000	21246910.000000	21174912.000000	21092334.000000	21029122.000000	20963446.000000	20931266.000000	20910220.000000	
34656768.000000	58969044.000000	133534232.000000	263787024.000000	459262144.000000	735566144.000000	1115358848.000000	1635199744.000000	2349504512.000000	3345715968.000000	4764098048.000000	6848478720.000000	10042359808.000000	15212466176.000000	24263491584.000000	41994543104.000000	83508011008.000000	218090586112.000000	1218234548224.000000	14995978977280.000000	539332116480.000000	171802689536.000000	85603581952.000000	52057829376.000000	35432660992.000000	25925763072.000000	19948537856.000000	15923692544.000000	13073439744.000000	10970936320.000000	9376527360.000000	8130283520.000000	7136641536.000000	6330192384.000000	5665031680.000000	5109297664.000000	4638521856.000000	4237730560.000000	3891827200.000000	3591783680.000000	3327493632.000000	3095729152.000000	2890206464.000000	2707049472.000000	2543002368.000000	2395431168.000000	2262260224.000000	2141275648.000000	2031316864.000000	1931042560.000000	1838661632.000000	1754361856.000000	1676620800.000000	1604979968.000000	1538465536.000000	1476828160.000000	1419014400.000000	1367037184.000000	1317167360.000000	1270720000.000000	1227651456.000000	1186825216.000000	1148695296.000000	1112881664.000000	1079175296.000000	1047427072.000000	1017376576.000000	989667072.000000	962805504.000000	937554944.000000	913408576.000000	891034368.000000	869580480.000000	849119488.000000	830095040.000000	811690368.000000	794262976.000000	777412608.000000	761793920.000000	746773760.000000	732455232.000000	718814208.000000	705801216.000000	693397568.000000	681566208.000000	670265344.000000	659478272.000000	648684288.000000	639409344.000000	630021952.000000	621056384.000000	612531456.000000	604367488.000000	596587904.000000	588951424.000000	582022592.000000	575285632.000000	569052224.000000	562493952.000000	556683520.000000	551073664.000000	545986624.000000	540811968.000000	535974176.000000	530989600.000000	527176768.000000	523030816.000000	519018816.000000	515804704.000000	512209472.000000	508943936.000000	506092000.000000	503104256.000000	500486784.000000	498272448.000000	495494144.000000	493507552.000000	491615264.000000	489949536.000000	488361984.000000	486984064.000000	485970336.000000	484611808.000000	483746176.000000	483007456.000000	482508896.000000	482084512.000000	481839392.000000	
8730659840.000000	8780291072.000000	8930248704.000000	9191430144.000000	9576035328.000000	10108640256.000000	10817854464.000000	11760231424.000000	13009454080.000000	14682391552.000000	16966129664.000000	20172077056.000000	24850724864.000000	32063354880.000000	44050472960.000000	66323742720.000000	115698417664.000000	267111727104.000000	1327784919040.000000	14631425802240.000000	473576701952.000000	136415952896.000000	61737443328.000000	34225917952.000000	21316571136.000000	14319163392.000000	10143820800.000000	7476904960.000000	5682531840.000000	4426017280.000000	3516641280.000000	2841293056.000000	2328252416.000000	1931609856.000000	1619261056.000000	1370167424.000000	1168405632.000000	1004431808.000000	868893376.000000	755836544.000000	661816448.000000	581875072.000000	513945376.000000	455849696.000000	405875616.000000	362662912.000000	325146240.000000	292389152.000000	263701248.000000	238490640.000000	216136960.000000	196431552.000000	178902432.000000	163408208.000000	149353904.000000	136862976.000000	125811456.000000	115313768.000000	106242352.000000	97976560.000000	90623856.000000	83749360.000000	77552560.000000	71910176.000000	66754848.000000	62042292.000000	57722940.000000	53772952.000000	50130872.000000	46782564.000000	43796016.000000	40863152.000000	38241036.000000	35846704.000000	33522376.000000	31459762.000000	29537148.000000	27696282.000000	26062982.000000	24516018.000000	23076722.000000	21728648.000000	20475396.000000	19306418.000000	18213168.000000	17192992.000000	16238398.000000	15367466.000000	14507976.000000	13726541.000000	12999368.000000	12294680.000000	11654906.000000	11052864.000000	10456378.000000	9943989.000000	9440817.000000	8932955.000000	8564359.000000	8141691.500000	7759435.000000	7344241.000000	7027652.000000	6709390.500000	6397990.500000	6131320.500000	5866020.000000	5612808.000000	5405312.000000	5181773.000000	4980978.500000	4814727.000000	4623292.000000	4460411.000000	4291972.000000	4201710.000000	4068771.000000	3952190.250000	3871322.000000	3768187.500000	3687841.500000	3636060.250000	3548184.250000	3499694.000000	3459645.000000	3424631.250000	3403684.250000	3390143.000000	
458430912.000000	483975552.000000	562206272.000000	698821760.000000	903469504.000000	1191258880.000000	1588432512.000000	2128844288.000000	2869512704.000000	3897639936.000000	5358577152.000000	7497747456.000000	10760517632.000000	16033146880.000000	25227128832.000000	43177865216.000000	85078147072.000000	220480192512.000000	1223574159360.000000	14978210856960.000000	536127406080.000000	170077683712.000000	84436533248.000000	51190145024.000000	34745782272.000000	25361985536.000000	19468724224.000000	15511659520.000000	12713144320.000000	10656751616.000000	9090882560.000000	7872613376.000000	6902839808.000000	6115326976.000000	5467665408.000000	4926957568.000000	4469163008.000000	4080059904.000000	3744431616.000000	3453570560.000000	3197486336.000000	2973138688.000000	2774326784.000000	2597266688.000000	2438782208.000000	2296301312.000000	2167557632.000000	2051077376.000000	1945014400.000000	1848099328.000000	1760009472.000000	1678573568.000000	1603695872.000000	1535025792.000000	1470848512.000000	1411603840.000000	1356142336.000000	1306015488.000000	1258159616.000000	1213561216.000000	1172356608.000000	1133129472.000000	1096547584.000000	1062195264.000000	1029927872.000000	999543680.000000	970988160.000000	943582976.000000	918177792.000000	894043392.000000	871698560.000000	849579264.000000	829041792.000000	809465152.000000	791252480.000000	773646016.000000	756966016.000000	740932928.000000	725939712.000000	711572736.000000	697872768.000000	684844224.000000	672403648.000000	660562304.000000	649237888.000000	638448448.000000	628156928.000000	618624768.000000	608915840.000000	599960576.000000	591381248.000000	583299584.000000	575484736.000000	568045312.000000	560858560.000000	554158912.000000	547716352.000000	541681600.000000	535588032.000000	530036864.000000	524756864.000000	519485984.000000	514780032.000000	510222240.000000	506010912.000000	501744448.000000	497868640.000000	494259328.000000	490545920.000000	487361600.000000	484276064.000000	481462624.000000	478706304.000000	476192256.000000	473893280.000000	471640800.000000	469665792.000000	467843520.000000	466219808.000000	464711712.000000	463379680.000000	462187872.000000	461212736.000000	460360544.000000	459663776.000000	459120672.000000	458738336.000000	458506656.000000	
7600700928.000000	7647050240.000000	7787150848.000000	8031370752.000000	8391391744.000000	8890769408.000000	9557087232.000000	10444564480.000000	11624310784.000000	13209234432.000000	15380564992.000000	18440794112.000000	22926196736.000000	29873778688.000000	41479368704.000000	63162851328.000000	111514984448.000000	260741398528.000000	1313548533760.000000	14678801514496.000000	482121711616.000000	141014581248.000000	64840007680.000000	36542898176.000000	23150862336.000000	15827476480.000000	11417651200.000000	8574437376.000000	6642889728.000000	5276775424.000000	4278067712.000000	3528536576.000000	2953024768.000000	2503178752.000000	2144973312.000000	1856027904.000000	1619269632.000000	1424541056.000000	1261650560.000000	1124095104.000000	1008286656.000000	908568704.000000	822747904.000000	748393728.000000	683591168.000000	626790400.000000	576877888.000000	532655968.000000	493402496.000000	458422912.000000	427012992.000000	398897600.000000	373545184.000000	350800224.000000	329906016.000000	311055040.000000	294131616.000000	277842400.000000	263542688.000000	250322448.000000	238411616.000000	227086592.000000	216743488.000000	207183936.000000	198318544.000000	190099744.000000	182467552.000000	175326880.000000	168709072.000000	162523024.000000	156863872.000000	151341504.000000	146279920.000000	141584816.000000	136987680.000000	132827624.000000	128899648.000000	125080576.000000	121653856.000000	118359264.000000	115253040.000000	112301064.000000	109521984.000000	106889200.000000	104403120.000000	102048592.000000	99818048.000000	97690048.000000	95703328.000000	93805520.000000	92014384.000000	90276816.000000	88663656.000000	87128352.000000	85599616.000000	84262592.000000	82937288.000000	81568872.000000	80613064.000000	79464504.000000	78427856.000000	77215320.000000	76363656.000000	75469336.000000	74538056.000000	73836776.000000	73072200.000000	72356400.000000	71672376.000000	71039392.000000	70444560.000000	69943152.000000	69371960.000000	68876984.000000	68350920.000000	68099448.000000	67685232.000000	67320376.000000	67091772.000000	66757080.000000	66506404.000000	66371348.000000	66055032.000000	65905644.000000	65781464.000000	65665104.000000	65602308.000000	65559396.000000	
2197922048.000000	2228468480.000000	2322310656.000000	2484867072.000000	2727400704.000000	3068128512.000000	3528992512.000000	4153973504.000000	5001261568.000000	6166175744.000000	7799706624.000000	10163065856.000000	13726405632.000000	19404437504.000000	29185755136.000000	48045404160.000000	91517779968.000000	230286999552.000000	1245489922048.000000	14905281347584.000000	522972659712.000000	162998386688.000000	79663235072.000000	47622062080.000000	31921029120.000000	23038386176.000000	17509320704.000000	13822320640.000000	11234741248.000000	9342226432.000000	7918681088.000000	6814456320.000000	5940244992.000000	5236061184.000000	4658577408.000000	4179073536.000000	3775709952.000000	3433483776.000000	3139908608.000000	2886586880.000000	2664289280.000000	2470343168.000000	2299063808.000000	2147027200.000000	2011367168.000000	1889801728.000000	1780310784.000000	1681358336.000000	1591626240.000000	1510075392.000000	1434990080.000000	1366822528.000000	1304093056.000000	1245997184.000000	1192914944.000000	1143570816.000000	1097734016.000000	1055414400.000000	1015818752.000000	978873728.000000	944893440.000000	912424768.000000	882228352.000000	853909824.000000	827342976.000000	802341120.000000	778788864.000000	756665600.000000	735711232.000000	715944320.000000	696658944.000000	679539648.000000	662812416.000000	647061760.000000	631712640.000000	617486848.000000	603923392.000000	591002624.000000	578747712.000000	567074304.000000	555945792.000000	545384832.000000	535296256.000000	525701408.000000	516528896.000000	507792192.000000	499461312.000000	491474240.000000	483934112.000000	476703232.000000	469844864.000000	463120864.000000	456864736.000000	450860416.000000	445296960.000000	439718240.000000	434508896.000000	429563072.000000	424811552.000000	420329728.000000	416126592.000000	411582752.000000	407954240.000000	404315680.000000	401140096.000000	397451232.000000	394337024.000000	391371712.000000	388607232.000000	385973120.000000	383491552.000000	380925120.000000	378952160.000000	376908064.000000	374844800.000000	373490688.000000	371809120.000000	370323680.000000	368988384.000000	367779168.000000	366694304.000000	365548672.000000	365033408.000000	364325568.000000	363773152.000000	363283424.000000	362994080.000000	362810880.000000	
5399751168.000000	5439670784.000000	5560835584.000000	5771768320.000000	6083754496.000000	6515304448.000000	7102005760.000000	7882289664.000000	8926460928.000000	10340436992.000000	12292572160.000000	15068818432.000000	19182067712.000000	25609347072.000000	36471562240.000000	57003540480.000000	103370825728.000000	248337285120.000000	1285827723264.000000	14771047890944.000000	498760482816.000000	149968453632.000000	70875488256.000000	41055936512.000000	26723014656.000000	18763913216.000000	13900288000.000000	10712460288.000000	8513545728.000000	6933157888.000000	5761211904.000000	4867244032.000000	4170471424.000000	3615935488.000000	3168688896.000000	2802155008.000000	2497677056.000000	2242771200.000000	2026591744.000000	1841411712.000000	1683014016.000000	1544800000.000000	1424135808.000000	1318118016.000000	1224439552.000000	1141201152.000000	1067000960.000000	1000548992.000000	940699584.000000	886586816.000000	837864832.000000	793277184.000000	752680896.000000	715327424.000000	681488256.000000	650239808.000000	621709056.000000	594487168.000000	569945664.000000	547088320.000000	526114272.000000	506218176.000000	487799744.000000	470590208.000000	454516992.000000	439449664.000000	425277344.000000	412229952.000000	399692864.000000	387961344.000000	376519488.000000	366469248.000000	356633920.000000	347286528.000000	338646368.000000	330307264.000000	322443520.000000	314827872.000000	307856640.000000	301148800.000000	294782400.000000	288718336.000000	282962272.000000	277484672.000000	272282688.000000	267327040.000000	262611008.000000	258269088.000000	253822832.000000	249742976.000000	245823776.000000	242223264.000000	238667424.000000	235294464.000000	232140768.000000	229046560.000000	226119504.000000	223160256.000000	220884192.000000	218331344.000000	215956368.000000	213590656.000000	211497488.000000	209477536.000000	207801904.000000	205655520.000000	203937776.000000	202276000.000000	200853216.000000	199368896.000000	198007152.000000	196536912.000000	195512592.000000	194408864.000000	193398880.000000	192400880.000000	191529840.000000	190710704.000000	190131248.000000	189388016.000000	188796416.000000	188292128.000000	187830400.000000	187456160.000000	187138672.000000	186944976.000000	186761648.000000	186657728.000000	
